,DATE,CCN,STATION,NAME,DEWP,GUST,MAX,MIN,PRCP,SLP,SNDP,TEMP,WDSP,Year,Month,Date,Day,Illum
0,1/1/16,103,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",30.8,0,57,39.9,0,1020.6,0,44,8,2016,1,1,6,0.6
1,1/2/16,93,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",23.4,14,48,32,0,1020.2,0,39.5,6.4,2016,1,2,7,0.5
2,1/3/16,100,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",28,24.1,54,32,0,1013.9,0,40.9,5.1,2016,1,3,1,0.41
3,1/4/16,77,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",18.2,28.9,54,30,0,1017.8,0,35.6,12.5,2016,1,4,2,0.32
4,1/5/16,92,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3,29.9,37.9,16,0,1034.3,0,24.2,12.7,2016,1,5,3,0.23
5,1/6/16,88,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11.5,0,39.9,16,0,1036,0,29,3.5,2016,1,6,4,0.16
6,1/7/16,78,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",29.3,0,43,19.9,0,1027.8,0,38,1.6,2016,1,7,5,0.09
7,1/8/16,120,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",39,0,43,34,0,1021.9,0,41.1,4.5,2016,1,8,6,0.04
8,1/9/16,89,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",41.7,0,50,39.9,0.01,1019.9,0,44.4,2.9,2016,1,9,7,0.01
9,1/10/16,84,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",47.5,35,62.1,41,0.78,1002.2,0,54.5,12.6,2016,1,10,1,0
10,1/11/16,107,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12.9,28,46,28.9,0.56,1014.6,0,36.1,10.7,2016,1,11,2,0.02
11,1/12/16,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",15.8,32.1,46.9,28,0,1014.4,0,35.8,9.3,2016,1,12,3,0.06
12,1/13/16,92,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6.4,35,46.9,21,0,1019,0,28.4,11.9,2016,1,13,4,0.12
13,1/14/16,92,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",14.7,21,53.1,21,0,1016.1,0,35.1,6.1,2016,1,14,5,0.2
14,1/15/16,119,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",31.7,0,53.1,28,0,1012.1,0,42.7,4.8,2016,1,15,6,0.3
15,1/16/16,109,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",40.3,22,53.1,34,0.33,1002.4,0,44.8,7.6,2016,1,16,7,0.41
16,1/17/16,81,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",28.3,0,53.1,32,0.01,1011.2,0,37.3,6.6,2016,1,17,1,0.53
17,1/18/16,68,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9.9,28.9,37.9,18,0.05,1015.1,0,26.4,13.4,2016,1,18,2,0.64
18,1/19/16,89,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",-1.1,28.9,34,15.1,0,1025.2,0,19.6,13.7,2016,1,19,3,0.74
19,1/20/16,71,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5.5,22.9,30.9,15.1,0,1026.9,1.2,23.9,8.6,2016,1,20,4,0.83
20,1/21/16,95,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",17,22,34,19,0.03,1024.3,1.2,27.8,9,2016,1,21,5,0.91
21,1/22/16,63,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",14.8,0,34,21.9,0,1025.3,3.1,26,8.6,2016,1,22,6,0.96
22,1/23/16,28,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",22.2,36.9,28.9,21.9,1.2,1006.2,18.1,25.3,19.7,2016,1,23,7,0.99
23,1/24/16,38,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",15.4,28,35.1,21,0.28,1016.2,16.9,28.3,11.4,2016,1,24,1,1
24,1/25/16,36,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",18.1,0,42.1,16,0,1023.6,11.8,26.7,2.1,2016,1,25,2,0.99
25,1/26/16,62,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",28,0,52,16,0,1019.9,5.9,39.4,6.1,2016,1,26,3,0.95
26,1/27/16,73,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",29,22,52,30,0,1019.2,3.9,42.2,8.6,2016,1,27,4,0.9
27,1/28/16,78,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",22.9,0,48,25,0,1017.1,3.1,32.8,3.8,2016,1,28,5,0.84
28,1/29/16,91,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",24.3,29.9,43,25,0,1005,3.1,36.4,9,2016,1,29,6,0.76
29,1/30/16,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",19,20,43,24.1,0,1018,3.1,33.4,6.3,2016,1,30,7,0.68
30,1/31/16,77,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",28.1,0,57,24.1,0,1014.7,2,43.1,8.1,2016,1,31,1,0.59
31,2/1/16,86,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",40.5,0,61,36,0,1011.1,3.1,50,8.6,2016,2,1,2,0.5
32,2/2/16,89,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",34.7,0,61,36,0.12,1023.2,0,44.1,5.5,2016,2,2,3,0.4
33,2/3/16,78,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",39.8,25.1,57,36,0,1020.4,0,45.4,5.1,2016,2,3,4,0.31
34,2/4/16,69,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",44.1,19,57.9,41,0.52,1016.8,0,52.2,11.3,2016,2,4,5,0.22
35,2/5/16,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",26.6,29.9,57.9,36,0.04,1022.6,0,40.7,13.9,2016,2,5,6,0.14
36,2/6/16,93,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",20.7,0,44.1,28,0,1029.6,0,35.9,5.6,2016,2,6,7,0.07
37,2/7/16,59,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",24.8,0,46,28,0,1022.1,0,37.6,5.7,2016,2,7,1,0.03
38,2/8/16,102,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",24.9,0,46,30,0,1009.2,0,40.7,7.7,2016,2,8,2,0
39,2/9/16,77,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",33.1,19,46,34,0.16,1003.1,0,38,6.2,2016,2,9,3,0.01
40,2/10/16,84,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",18.4,25.1,39.9,28.9,0.07,1007.6,0,33.6,10.6,2016,2,10,4,0.04
41,2/11/16,68,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4.6,28,39,21,0,1017.8,0,26,13,2016,2,11,5,0.09
42,2/12/16,78,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4.5,19,30.9,19,0,1024.5,0,24.2,6.4,2016,2,12,6,0.17
43,2/13/16,51,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5.7,34,30.9,18,0,1021.4,0,24.3,14,2016,2,13,7,0.27
44,2/14/16,61,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",-3.1,25.1,28,12.9,0,1033.1,2,18,8.4,2016,2,14,1,0.38
45,2/15/16,57,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",16.9,0,28.9,12.9,0.14,1031.2,3.1,23.8,6,2016,2,15,2,0.49
46,2/16/16,72,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",35.5,35,53.1,19.9,0.37,1006.8,2,40.1,8.8,2016,2,16,3,0.6
47,2/17/16,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",30.2,19,53.1,30,0.66,1015.4,2,40.6,6.6,2016,2,17,4,0.7
48,2/18/16,90,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",18.1,24.1,48.9,30.9,0,1030,0,36.7,9.7,2016,2,18,5,0.8
49,2/19/16,85,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",14.4,17.1,42.1,26.1,0,1033.1,0,32.9,6.6,2016,2,19,6,0.87
50,2/20/16,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",30.8,0,64.9,26.1,0,1018.2,0,46.8,10.2,2016,2,20,7,0.93
51,2/21/16,87,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",44,0,64.9,39.9,0,1013.5,0,50.7,6.4,2016,2,21,1,0.98
52,2/22/16,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.5,0,57,41,0.09,1018.3,0,47.9,6.9,2016,2,22,2,1
53,2/23/16,90,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",37.2,20,53.1,39.9,0.07,1021.8,0,43.3,7.6,2016,2,23,3,1
54,2/24/16,91,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",46.2,35.9,64.9,42.1,0.5,1013.3,0,47.9,8.3,2016,2,24,4,0.98
55,2/25/16,101,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",37.1,28,64.9,42.1,1.05,995.7,0,51.7,14.6,2016,2,25,5,0.95
56,2/26/16,100,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",18.9,35,45,35.1,0,1013.3,0,38.8,15.1,2016,2,26,6,0.89
57,2/27/16,93,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",16.3,21,46.9,27,0,1021.6,0,35.9,7.5,2016,2,27,7,0.83
58,2/28/16,74,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",28.9,22,64.9,27,0,1017.2,0,45.1,7.4,2016,2,28,1,0.75
59,2/29/16,81,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",33.3,32.1,64,53.1,0,1008.5,0,57.3,12.3,2016,2,29,2,0.67
60,3/1/16,87,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",33.9,21,64.9,39.9,0,1016.7,0,52.2,5.5,2016,3,1,3,0.57
61,3/2/16,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",31.5,38.1,64.9,36,0.1,1008.5,0,48.3,16.8,2016,3,2,4,0.48
62,3/3/16,70,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",15.3,21,41,30,0,1023.8,0,34.5,6.6,2016,3,3,5,0.38
63,3/4/16,100,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",29.1,20,42.1,28.9,0.07,1018.9,0,36,9.6,2016,3,4,6,0.28
64,3/5/16,85,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",23.9,21,45,32,0.05,1022.2,0,39.2,7.9,2016,3,5,7,0.19
65,3/6/16,74,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",30.1,0,52,35.1,0,1024.1,0,41.7,3.8,2016,3,6,1,0.11
66,3/7/16,117,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",34.7,20,66,36,0,1024.5,0,46.9,9,2016,3,7,2,0.05
67,3/8/16,83,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",39.9,20,79,36,0,1020.8,0,58.8,4.2,2016,3,8,3,0.01
68,3/9/16,76,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",42,0,79,46,0,1019.9,0,61.3,5.5,2016,3,9,4,0
69,3/10/16,76,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",51.1,22,79,46.9,0,1017.7,0,65.6,9.6,2016,3,10,5,0.02
70,3/11/16,97,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",51.4,27,79,57,0,1018,0,68.3,9.2,2016,3,11,6,0.07
71,3/12/16,87,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",40.4,0,73,50,0,1025.1,0,56.4,4.3,2016,3,12,7,0.14
72,3/13/16,76,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",47.2,0,60.8,51.1,0,1017.1,0,55.3,5.9,2016,3,13,1,0.23
73,3/14/16,99,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",47.6,0,53.1,48.2,0.45,1014.2,0,50.5,8.7,2016,3,14,2,0.34
74,3/15/16,109,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",45.8,0,64.9,46.9,0.03,1010.5,0,51.6,6.8,2016,3,15,3,0.45
75,3/16/16,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",51.7,0,73.9,46.9,0.01,1009.3,0,59.8,3.9,2016,3,16,4,0.56
76,3/17/16,88,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",43.8,21,73.9,48.9,0,1010.9,0,58.7,5.4,2016,3,17,5,0.66
77,3/18/16,114,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",27.1,33,69.1,48,0,1012.8,0,58.3,9.3,2016,3,18,6,0.75
78,3/19/16,101,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",29.6,21,66.9,37.9,0,1017.3,0,48.2,9.3,2016,3,19,7,0.84
79,3/20/16,70,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",31.9,0,57,37.9,0.13,1018,0,39.9,8.5,2016,3,20,1,0.9
80,3/21/16,108,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",26,28.9,53.1,37,0,1014.7,0,42.9,10,2016,3,21,2,0.95
81,3/22/16,85,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",26,22,62.1,36,0,1021.3,0,47,7.3,2016,3,22,3,0.98
82,3/23/16,91,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",35,0,75,54,0,1015.7,0,60.6,11.1,2016,3,23,4,1
83,3/24/16,99,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",41.6,27,77,50,0,1014.2,0,63.2,9.1,2016,3,24,5,1
84,3/25/16,101,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",51.9,27,77,50,0,1008.1,0,66.4,12.8,2016,3,25,6,0.97
85,3/26/16,127,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",33.3,24.1,72,41,0.03,1022.8,0,50.7,8.8,2016,3,26,7,0.94
86,3/27/16,81,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",44,0,62.1,41,0,1025.8,0,53.2,6.1,2016,3,27,1,0.88
87,3/28/16,100,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",45.3,36.9,70,48,0.34,1010.1,0,54.9,8.7,2016,3,28,2,0.81
88,3/29/16,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",30.5,29.9,70,46.9,0.32,1017.4,0,54.2,15.3,2016,3,29,3,0.73
89,3/30/16,118,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",27.1,0,63,41,0,1026,0,51.6,7.3,2016,3,30,4,0.64
90,3/31/16,84,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",46.2,32.1,73.9,41,0,1016.2,0,61.5,15.1,2016,3,31,5,0.54
91,4/1/16,101,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",59.3,25.1,82.9,54,0,1004.6,0,70.9,13.5,2016,4,1,6,0.44
92,4/2/16,109,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",46.5,22.9,82.9,50,0.08,1001.5,0,61,9.3,2016,4,2,7,0.34
93,4/3/16,90,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",23.4,51.1,66,37,0.07,1009.7,0,46.1,15.2,2016,4,3,1,0.24
94,4/4/16,88,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",35.1,28.9,73.9,37,0,1011.5,0,56.9,11.6,2016,4,4,2,0.15
95,4/5/16,77,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",22,32.1,57,30.9,0.07,1023.6,0,41,15.5,2016,4,5,3,0.08
96,4/6/16,82,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",22.5,25.1,57,30,0,1026.3,0,43.7,9.3,2016,4,6,4,0.02
97,4/7/16,79,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",44.3,32.1,64,51.1,0.03,1005.9,0,55.4,10.1,2016,4,7,5,0
98,4/8/16,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",30,26,64.9,43,0.67,1005.7,0,48.6,10.6,2016,4,8,6,0.01
99,4/9/16,110,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",29.1,35,54,34,0.03,1009,0,44.2,9.7,2016,4,9,7,0.05
100,4/10/16,96,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",17.7,28.9,52,30.9,0.14,1025.9,0,39.5,9.8,2016,4,10,1,0.11
101,4/11/16,105,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",36.3,29.9,73,46,0,1021.9,0,55,13.7,2016,4,11,2,0.2
102,4/12/16,96,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",45.2,27,73,46.9,0.02,1016.6,0,63.3,14.5,2016,4,12,3,0.29
103,4/13/16,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",26.4,0,68,43,0.04,1027.5,0,51,7.3,2016,4,13,4,0.4
104,4/14/16,90,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",32.7,0,64,39.9,0,1026.8,0,52.2,3.4,2016,4,14,5,0.51
105,4/15/16,127,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",35.1,0,64,39.9,0,1028.9,0,53.9,4.1,2016,4,15,6,0.61
106,4/16/16,105,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",35.9,0,72,42.1,0,1029.6,0,57.4,5.6,2016,4,16,7,0.7
107,4/17/16,101,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",36,0,73.9,45,0,1030.1,0,58.6,3.6,2016,4,17,1,0.79
108,4/18/16,113,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",42.2,15.9,84.9,46.9,0,1024.1,0,67.3,4.1,2016,4,18,2,0.86
109,4/19/16,118,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",46.9,25.1,84.9,51.1,0,1018,0,70.2,7.5,2016,4,19,3,0.92
110,4/20/16,104,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",27.5,0,84,50,0,1023.7,0,62.3,6.9,2016,4,20,4,0.96
111,4/21/16,88,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",40.7,19,75.9,48.9,0,1020.8,0,60.6,10.2,2016,4,21,5,0.99
112,4/22/16,133,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",58.2,0,73.9,64,0,1014,0,68.5,8.9,2016,4,22,6,1
113,4/23/16,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",57.5,21,75.9,61,0,1011.2,0,64.7,9.4,2016,4,23,7,0.99
114,4/24/16,85,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",28.9,0,71.1,46,0.26,1018.1,0,58.2,8.3,2016,4,24,1,0.96
115,4/25/16,97,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",45.6,0,78.1,46,0,1015.8,0,62,7,2016,4,25,2,0.92
116,4/26/16,99,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",55.6,28.9,86,51.1,0,1007.7,0,74,10,2016,4,26,3,0.86
117,4/27/16,88,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",53.9,0,86,54,0,1010.3,0,62.5,7.2,2016,4,27,4,0.78
118,4/28/16,99,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",50.3,0,55.9,50,0.03,1014.7,0,54,6.6,2016,4,28,5,0.7
119,4/29/16,87,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",46.9,0,55.9,48,0.58,1017,0,50.3,7,2016,4,29,6,0.6
120,4/30/16,88,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",48.5,0,57.9,48,0.01,1022,0,53.8,5.4,2016,4,30,7,0.49
121,5/1/16,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",51.6,0,59,51.1,0.2,1019.9,0,54.9,6.1,2016,5,1,1,0.39
122,5/2/16,84,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",57.6,0,77,52,0.4,1014.4,0,61,5,2016,5,2,2,0.28
123,5/3/16,101,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60.6,42.9,73,55,1.16,1009.3,0,65.6,6,2016,5,3,3,0.18
124,5/4/16,83,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",53.3,21,73,54,0.17,1006.4,0,57.5,7.2,2016,5,4,4,0.1
125,5/5/16,119,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",49.2,0,60.1,51.1,0.03,1004.8,0,53.5,9.7,2016,5,5,5,0.04
126,5/6/16,113,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",49.2,0,57.9,51.1,0.14,1004.8,0,54,8.5,2016,5,6,6,0.01
127,5/7/16,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",49.1,0,66.9,50,0.81,1007.5,0,55.9,5.5,2016,5,7,7,0
128,5/8/16,116,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",45.6,29.9,72,50,0.04,1007.9,0,62.5,8.9,2016,5,8,1,0.03
129,5/9/16,93,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",44.9,0,72,50,0.06,1017.6,0,58.1,5.5,2016,5,9,2,0.09
130,5/10/16,86,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",51.6,0,64.9,50,0,1022.1,0,60.4,5.1,2016,5,10,3,0.16
131,5/11/16,97,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",52.5,0,64.9,54,0.13,1022,0,56.8,5.1,2016,5,11,4,0.25
132,5/12/16,114,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",56.9,0,66,54,0.29,1019.8,0,60.6,3.6,2016,5,12,5,0.35
133,5/13/16,128,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",59.8,21,78.1,57.9,0,1012.8,0,66.3,7,2016,5,13,6,0.45
134,5/14/16,125,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",51.2,32.1,78.1,54,0.08,1009.6,0,64.2,7.1,2016,5,14,7,0.55
135,5/15/16,103,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",33.6,33,75.9,48,0.13,1012.9,0,55.3,12.6,2016,5,15,1,0.65
136,5/16/16,133,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",30.8,20,66.9,45,0,1021.7,0,55.3,7.9,2016,5,16,2,0.74
137,5/17/16,100,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",46.7,0,66.9,45,0,1023.2,0,57,5.3,2016,5,17,3,0.81
138,5/18/16,96,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",50.4,0,66,54,0.41,1019.9,0,58.4,4.2,2016,5,18,4,0.88
139,5/19/16,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",48.6,0,70,54,0.01,1019.8,0,61.6,5.6,2016,5,19,5,0.94
140,5/20/16,125,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",48.9,14,75.9,53.1,0,1023.1,0,64.8,3.7,2016,5,20,6,0.97
141,5/21/16,123,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",51.7,0,75.9,53.1,0.25,1018.5,0,60.2,8.6,2016,5,21,7,0.99
142,5/22/16,97,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",53.1,0,63,54,0.41,1011.8,0,55.6,9.2,2016,5,22,1,1
143,5/23/16,107,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",55.7,25.1,75,54,0.44,1013.4,0,61.9,6.4,2016,5,23,2,0.98
144,5/24/16,111,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",54.2,21,82.9,57,0.1,1015,0,68.9,8,2016,5,24,3,0.95
145,5/25/16,127,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",54.7,17.1,86,57,0,1019.4,0,73.4,4,2016,5,25,4,0.89
146,5/26/16,116,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",62,0,88,60.1,0,1019,0,73.5,6.6,2016,5,26,5,0.82
147,5/27/16,101,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",66.3,0,88,63,0,1017.7,0,77.8,7.4,2016,5,27,6,0.74
148,5/28/16,90,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",66.9,0,87.1,69.1,0,1019.8,0,77.9,8.5,2016,5,28,7,0.64
149,5/29/16,120,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",65.6,0,87.1,66,0,1020.2,0,74.6,5.8,2016,5,29,1,0.53
150,5/30/16,108,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",66.7,0,82.9,66,0.43,1016.1,0,72.9,4.6,2016,5,30,2,0.42
151,5/31/16,116,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.5,0,87.1,68,0,1014.5,0,76.4,4.3,2016,5,31,3,0.31
152,6/1/16,104,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.3,0,87.1,69.1,0,1016.6,0,77.7,4.8,2016,6,1,4,0.21
153,6/2/16,102,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",65.6,0,87.1,68,0,1018.1,0,74.2,4.4,2016,6,2,5,0.12
154,6/3/16,112,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",69.4,0,82,68,0,1016.8,0,74.6,5.3,2016,6,3,6,0.06
155,6/4/16,111,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",70,0,82,70,0.32,1015.7,0,74.9,6,2016,6,4,7,0.01
156,6/5/16,100,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",70.3,28.9,84.9,70,0.11,1009.3,0,76.5,10,2016,6,5,1,0
157,6/6/16,104,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64.1,20,87.1,69.1,0.05,1006.9,0,76.5,6.5,2016,6,6,2,0.02
158,6/7/16,108,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",63.2,29.9,87.1,69.1,0,1002.6,0,77.7,7.7,2016,6,7,3,0.06
