DATE,Day,Date,Month,Year,Illum
2011-09-11,4,9,11,2011,0.98
2011-10-11,5,10,11,2011,1
2011-11-11,6,11,11,2011,1
2011-12-11,7,12,11,2011,0.98
2011-11-13,1,13,11,2011,0.95
2011-11-14,2,14,11,2011,0.9
2011-11-15,3,15,11,2011,0.83
2011-11-16,4,16,11,2011,0.75
2011-11-17,5,17,11,2011,0.65
2011-11-18,6,18,11,2011,0.55
2011-11-19,7,19,11,2011,0.44
2011-11-20,1,20,11,2011,0.33
2011-11-21,2,21,11,2011,0.22
2011-11-22,3,22,11,2011,0.13
2011-11-23,4,23,11,2011,0.06
2011-11-24,5,24,11,2011,0.02
2011-11-25,6,25,11,2011,0
2011-11-26,7,26,11,2011,0.01
2011-11-27,1,27,11,2011,0.05
2011-11-28,2,28,11,2011,0.12
2011-11-29,3,29,11,2011,0.2
2011-11-30,4,30,11,2011,0.29
2011-01-12,5,1,12,2011,0.38
2011-02-12,6,2,12,2011,0.48
2011-03-12,7,3,12,2011,0.58
2011-04-12,1,4,12,2011,0.67
2011-05-12,2,5,12,2011,0.76
2011-06-12,3,6,12,2011,0.83
2011-07-12,4,7,12,2011,0.9
2011-08-12,5,8,12,2011,0.95
2011-09-12,6,9,12,2011,0.98
2011-10-12,7,10,12,2011,1
2011-11-12,1,11,12,2011,1
2011-12-12,2,12,12,2011,0.97
2011-12-13,3,13,12,2011,0.93
2011-12-14,4,14,12,2011,0.87
2011-12-15,5,15,12,2011,0.79
2011-12-16,6,16,12,2011,0.7
2011-12-17,7,17,12,2011,0.59
2011-12-18,1,18,12,2011,0.48
2011-12-19,2,19,12,2011,0.37
2011-12-20,3,20,12,2011,0.26
2011-12-21,4,21,12,2011,0.17
2011-12-22,5,22,12,2011,0.09
2011-12-23,6,23,12,2011,0.03
2011-12-24,7,24,12,2011,0
2011-12-25,1,25,12,2011,0
2011-12-26,2,26,12,2011,0.03
2011-12-27,3,27,12,2011,0.08
2011-12-28,4,28,12,2011,0.14
2011-12-29,5,29,12,2011,0.22
2011-12-30,6,30,12,2011,0.31
2011-12-31,7,31,12,2011,0.4
2012-01-01,1,1,1,2012,0.5
2012-02-01,2,2,1,2012,0.59
2012-03-01,3,3,1,2012,0.68
2012-04-01,4,4,1,2012,0.77
2012-05-01,5,5,1,2012,0.84
2012-06-01,6,6,1,2012,0.9
2012-07-01,7,7,1,2012,0.95
2012-08-01,1,8,1,2012,0.99
2012-09-01,2,9,1,2012,1
2012-10-01,3,10,1,2012,0.99
2012-11-01,4,11,1,2012,0.96
2012-12-01,5,12,1,2012,0.9
2012-01-13,6,13,1,2012,0.83
2012-01-14,7,14,1,2012,0.74
2012-01-15,1,15,1,2012,0.63
2012-01-16,2,16,1,2012,0.52
2012-01-17,3,17,1,2012,0.41
2012-01-18,4,18,1,2012,0.3
2012-01-19,5,19,1,2012,0.2
2012-01-20,6,20,1,2012,0.12
2012-01-21,7,21,1,2012,0.05
2012-01-22,1,22,1,2012,0.02
2012-01-23,2,23,1,2012,0
2012-01-24,3,24,1,2012,0.01
2012-01-25,4,25,1,2012,0.04
2012-01-26,5,26,1,2012,0.09
2012-01-27,6,27,1,2012,0.16
2012-01-28,7,28,1,2012,0.23
2012-01-29,1,29,1,2012,0.32
2012-01-30,2,30,1,2012,0.41
2012-01-31,3,31,1,2012,0.5
2012-01-02,4,1,2,2012,0.6
2012-02-02,5,2,2,2012,0.69
2012-03-02,6,3,2,2012,0.78
2012-04-02,7,4,2,2012,0.85
2012-05-02,1,5,2,2012,0.92
2012-06-02,2,6,2,2012,0.96
2012-07-02,3,7,2,2012,0.99
2012-08-02,4,8,2,2012,1
2012-09-02,5,9,2,2012,0.98
2012-10-02,6,10,2,2012,0.93
2012-11-02,7,11,2,2012,0.86
2012-12-02,1,12,2,2012,0.77
2012-02-13,2,13,2,2012,0.67
2012-02-14,3,14,2,2012,0.56
2012-02-15,4,15,2,2012,0.45
2012-02-16,5,16,2,2012,0.34
2012-02-17,6,17,2,2012,0.24
2012-02-18,7,18,2,2012,0.15
2012-02-19,1,19,2,2012,0.08
2012-02-20,2,20,2,2012,0.03
2012-02-21,3,21,2,2012,0.01
2012-02-22,4,22,2,2012,0
2012-02-23,5,23,2,2012,0.02
2012-02-24,6,24,2,2012,0.05
2012-02-25,7,25,2,2012,0.1
2012-02-26,1,26,2,2012,0.17
2012-02-27,2,27,2,2012,0.24
2012-02-28,3,28,2,2012,0.33
2012-02-29,4,29,2,2012,0.42
2012-01-03,5,1,3,2012,0.52
2012-02-03,6,2,3,2012,0.61
2012-03-03,7,3,3,2012,0.71
2012-04-03,1,4,3,2012,0.79
2012-05-03,2,5,3,2012,0.87
2012-06-03,3,6,3,2012,0.94
2012-07-03,4,7,3,2012,0.98
2012-08-03,5,8,3,2012,1
2012-09-03,6,9,3,2012,0.99
2012-10-03,7,10,3,2012,0.95
2012-11-03,1,11,3,2012,0.89
2012-12-03,2,12,3,2012,0.81
2012-03-13,3,13,3,2012,0.71
2012-03-14,4,14,3,2012,0.6
2012-03-15,5,15,3,2012,0.48
2012-03-16,6,16,3,2012,0.38
2012-03-17,7,17,3,2012,0.28
2012-03-18,1,18,3,2012,0.19
2012-03-19,2,19,3,2012,0.11
2012-03-20,3,20,3,2012,0.06
2012-03-21,4,21,3,2012,0.02
2012-03-22,5,22,3,2012,0
2012-03-23,6,23,3,2012,0
2012-03-24,7,24,3,2012,0.02
2012-03-25,1,25,3,2012,0.06
2012-03-26,2,26,3,2012,0.11
2012-03-27,3,27,3,2012,0.18
2012-03-28,4,28,3,2012,0.26
2012-03-29,5,29,3,2012,0.35
2012-03-30,6,30,3,2012,0.44
2012-03-31,7,31,3,2012,0.54
2012-01-04,1,1,4,2012,0.64
2012-02-04,2,2,4,2012,0.74
2012-03-04,3,3,4,2012,0.83
2012-04-04,4,4,4,2012,0.9
2012-05-04,5,5,4,2012,0.96
2012-06-04,6,6,4,2012,0.99
2012-07-04,7,7,4,2012,1
2012-08-04,1,8,4,2012,0.97
2012-09-04,2,9,4,2012,0.92
2012-10-04,3,10,4,2012,0.84
2012-11-04,4,11,4,2012,0.74
2012-12-04,5,12,4,2012,0.64
2012-04-13,6,13,4,2012,0.53
2012-04-14,7,14,4,2012,0.42
2012-04-15,1,15,4,2012,0.32
2012-04-16,2,16,4,2012,0.23
2012-04-17,3,17,4,2012,0.15
2012-04-18,4,18,4,2012,0.09
2012-04-19,5,19,4,2012,0.04
2012-04-20,6,20,4,2012,0.01
2012-04-21,7,21,4,2012,0
2012-04-22,1,22,4,2012,0.01
2012-04-23,2,23,4,2012,0.03
2012-04-24,3,24,4,2012,0.07
2012-04-25,4,25,4,2012,0.13
2012-04-26,5,26,4,2012,0.2
2012-04-27,6,27,4,2012,0.29
2012-04-28,7,28,4,2012,0.38
2012-04-29,1,29,4,2012,0.48
2012-04-30,2,30,4,2012,0.58
2012-01-05,3,1,5,2012,0.69
2012-02-05,4,2,5,2012,0.79
2012-03-05,5,3,5,2012,0.87
2012-04-05,6,4,5,2012,0.94
2012-05-05,7,5,5,2012,0.99
2012-06-05,1,6,5,2012,1
2012-07-05,2,7,5,2012,0.98
2012-08-05,3,8,5,2012,0.94
2012-09-05,4,9,5,2012,0.87
2012-10-05,5,10,5,2012,0.78
2012-11-05,6,11,5,2012,0.68
2012-12-05,7,12,5,2012,0.57
2012-05-13,1,13,5,2012,0.47
2012-05-14,2,14,5,2012,0.37
2012-05-15,3,15,5,2012,0.28
2012-05-16,4,16,5,2012,0.19
2012-05-17,5,17,5,2012,0.12
2012-05-18,6,18,5,2012,0.07
2012-05-19,7,19,5,2012,0.03
2012-05-20,1,20,5,2012,0.01
2012-05-21,2,21,5,2012,0
2012-05-22,3,22,5,2012,0.01
2012-05-23,4,23,5,2012,0.04
2012-05-24,5,24,5,2012,0.09
2012-05-25,6,25,5,2012,0.16
2012-05-26,7,26,5,2012,0.24
2012-05-27,1,27,5,2012,0.33
2012-05-28,2,28,5,2012,0.43
2012-05-29,3,29,5,2012,0.54
2012-05-30,4,30,5,2012,0.65
2012-05-31,5,31,5,2012,0.76
2012-01-06,6,1,6,2012,0.85
2012-02-06,7,2,6,2012,0.92
2012-03-06,1,3,6,2012,0.98
2012-04-06,2,4,6,2012,1
2012-05-06,3,5,6,2012,0.99
2012-06-06,4,6,6,2012,0.96
2012-07-06,5,7,6,2012,0.9
2012-08-06,6,8,6,2012,0.82
2012-09-06,7,9,6,2012,0.72
2012-10-06,1,10,6,2012,0.63
2012-11-06,2,11,6,2012,0.53
2012-12-06,3,12,6,2012,0.43
2012-06-13,4,13,6,2012,0.33
2012-06-14,5,14,6,2012,0.25
2012-06-15,6,15,6,2012,0.17
2012-06-16,7,16,6,2012,0.1
2012-06-17,1,17,6,2012,0.05
2012-06-18,2,18,6,2012,0.02
2012-06-19,3,19,6,2012,0
2012-06-20,4,20,6,2012,0
2012-06-21,5,21,6,2012,0.03
2012-06-22,6,22,6,2012,0.07
2012-06-23,7,23,6,2012,0.13
2012-06-24,1,24,6,2012,0.2
2012-06-25,2,25,6,2012,0.29
2012-06-26,3,26,6,2012,0.4
2012-06-27,4,27,6,2012,0.51
2012-06-28,5,28,6,2012,0.62
2012-06-29,6,29,6,2012,0.73
2012-06-30,7,30,6,2012,0.83
2012-01-07,1,1,7,2012,0.91
2012-02-07,2,2,7,2012,0.96
2012-03-07,3,3,7,2012,0.99
2012-04-07,4,4,7,2012,1
2012-05-07,5,5,7,2012,0.97
2012-06-07,6,6,7,2012,0.92
2012-07-07,7,7,7,2012,0.85
2012-08-07,1,8,7,2012,0.77
2012-09-07,2,9,7,2012,0.68
2012-10-07,3,10,7,2012,0.59
2012-11-07,4,11,7,2012,0.49
2012-12-07,5,12,7,2012,0.39
2012-07-13,6,13,7,2012,0.3
2012-07-14,7,14,7,2012,0.22
2012-07-15,1,15,7,2012,0.15
2012-07-16,2,16,7,2012,0.09
2012-07-17,3,17,7,2012,0.04
2012-07-18,4,18,7,2012,0.01
2012-07-19,5,19,7,2012,0
2012-07-20,6,20,7,2012,0.01
2012-07-21,7,21,7,2012,0.05
2012-07-22,1,22,7,2012,0.1
2012-07-23,2,23,7,2012,0.18
2012-07-24,3,24,7,2012,0.27
2012-07-25,4,25,7,2012,0.37
2012-07-26,5,26,7,2012,0.48
2012-07-27,6,27,7,2012,0.6
2012-07-28,7,28,7,2012,0.71
2012-07-29,1,29,7,2012,0.81
2012-07-30,2,30,7,2012,0.89
2012-07-31,3,31,7,2012,0.95
2012-01-08,4,1,8,2012,0.99
2012-02-08,5,2,8,2012,1
2012-03-08,6,3,8,2012,0.98
2012-04-08,7,4,8,2012,0.95
2012-05-08,1,5,8,2012,0.89
2012-06-08,2,6,8,2012,0.82
2012-07-08,3,7,8,2012,0.74
2012-08-08,4,8,8,2012,0.65
2012-09-08,5,9,8,2012,0.56
2012-10-08,6,10,8,2012,0.46
2012-11-08,7,11,8,2012,0.37
2012-12-08,1,12,8,2012,0.28
2012-08-13,2,13,8,2012,0.2
2012-08-14,3,14,8,2012,0.13
2012-08-15,4,15,8,2012,0.07
2012-08-16,5,16,8,2012,0.03
2012-08-17,6,17,8,2012,0
2012-08-18,7,18,8,2012,0.01
2012-08-19,1,19,8,2012,0.03
2012-08-20,2,20,8,2012,0.08
2012-08-21,3,21,8,2012,0.15
2012-08-22,4,22,8,2012,0.24
2012-08-23,5,23,8,2012,0.35
2012-08-24,6,24,8,2012,0.46
2012-08-25,7,25,8,2012,0.57
2012-08-26,1,26,8,2012,0.68
2012-08-27,2,27,8,2012,0.78
2012-08-28,3,28,8,2012,0.87
2012-08-29,4,29,8,2012,0.93
2012-08-30,5,30,8,2012,0.98
2012-08-31,6,31,8,2012,1
2012-01-09,7,1,9,2012,0.99
2012-02-09,1,2,9,2012,0.97
2012-03-09,2,3,9,2012,0.93
2012-04-09,3,4,9,2012,0.87
2012-05-09,4,5,9,2012,0.8
2012-06-09,5,6,9,2012,0.72
2012-07-09,6,7,9,2012,0.63
2012-08-09,7,8,9,2012,0.53
2012-09-09,1,9,9,2012,0.44
2012-10-09,2,10,9,2012,0.34
2012-11-09,3,11,9,2012,0.25
2012-12-09,4,12,9,2012,0.17
2012-09-13,5,13,9,2012,0.1
2012-09-14,6,14,9,2012,0.05
2012-09-15,7,15,9,2012,0.01
2012-09-16,1,16,9,2012,0
2012-09-17,2,17,9,2012,0.02
2012-09-18,3,18,9,2012,0.06
2012-09-19,4,19,9,2012,0.13
2012-09-20,5,20,9,2012,0.22
2012-09-21,6,21,9,2012,0.32
2012-09-22,7,22,9,2012,0.43
2012-09-23,1,23,9,2012,0.55
2012-09-24,2,24,9,2012,0.65
2012-09-25,3,25,9,2012,0.75
2012-09-26,4,26,9,2012,0.84
2012-09-27,5,27,9,2012,0.91
2012-09-28,6,28,9,2012,0.96
2012-09-29,7,29,9,2012,0.99
2012-09-30,1,30,9,2012,1
2012-01-10,2,1,10,2012,0.99
2012-02-10,3,2,10,2012,0.96
2012-03-10,4,3,10,2012,0.91
2012-04-10,5,4,10,2012,0.85
2012-05-10,6,5,10,2012,0.78
2012-06-10,7,6,10,2012,0.7
2012-07-10,1,7,10,2012,0.61
2012-08-10,2,8,10,2012,0.51
2012-09-10,3,9,10,2012,0.41
2012-10-10,4,10,10,2012,0.32
2012-11-10,5,11,10,2012,0.22
2012-12-10,6,12,10,2012,0.14
2012-10-13,7,13,10,2012,0.07
2012-10-14,1,14,10,2012,0.02
2012-10-15,2,15,10,2012,0
2012-10-16,3,16,10,2012,0.01
2012-10-17,4,17,10,2012,0.04
2012-10-18,5,18,10,2012,0.1
2012-10-19,6,19,10,2012,0.19
2012-10-20,7,20,10,2012,0.29
2012-10-21,1,21,10,2012,0.4
2012-10-22,2,22,10,2012,0.51
2012-10-23,3,23,10,2012,0.62
2012-10-24,4,24,10,2012,0.72
2012-10-25,5,25,10,2012,0.8
2012-10-26,6,26,10,2012,0.88
2012-10-27,7,27,10,2012,0.94
2012-10-28,1,28,10,2012,0.97
2012-10-29,2,29,10,2012,1
2012-10-30,3,30,10,2012,1
2012-10-31,4,31,10,2012,0.98
2012-01-11,5,1,11,2012,0.95
2012-02-11,6,2,11,2012,0.9
2012-03-11,7,3,11,2012,0.84
2012-04-11,1,4,11,2012,0.76
2012-05-11,2,5,11,2012,0.68
2012-06-11,3,6,11,2012,0.58
2012-07-11,4,7,11,2012,0.48
2012-08-11,5,8,11,2012,0.38
2012-09-11,6,9,11,2012,0.28
2012-10-11,7,10,11,2012,0.19
2012-11-11,1,11,11,2012,0.11
2012-12-11,2,12,11,2012,0.04
2012-11-13,3,13,11,2012,0.01
2012-11-14,4,14,11,2012,0
2012-11-15,5,15,11,2012,0.03
2012-11-16,6,16,11,2012,0.08
2012-11-17,7,17,11,2012,0.15
2012-11-18,1,18,11,2012,0.25
2012-11-19,2,19,11,2012,0.35
2012-11-20,3,20,11,2012,0.46
2012-11-21,4,21,11,2012,0.56
2012-11-22,5,22,11,2012,0.66
2012-11-23,6,23,11,2012,0.76
2012-11-24,7,24,11,2012,0.83
2012-11-25,1,25,11,2012,0.9
2012-11-26,2,26,11,2012,0.95
2012-11-27,3,27,11,2012,0.98
2012-11-28,4,28,11,2012,1
2012-11-29,5,29,11,2012,1
2012-11-30,6,30,11,2012,0.98
2012-01-12,7,1,12,2012,0.94
2012-02-12,1,2,12,2012,0.89
2012-03-12,2,3,12,2012,0.82
2012-04-12,3,4,12,2012,0.74
2012-05-12,4,5,12,2012,0.65
2012-06-12,5,6,12,2012,0.55
2012-07-12,6,7,12,2012,0.44
2012-08-12,7,8,12,2012,0.34
2012-09-12,1,9,12,2012,0.23
2012-10-12,2,10,12,2012,0.14
2012-11-12,3,11,12,2012,0.07
2012-12-12,4,12,12,2012,0.02
2012-12-13,5,13,12,2012,0
2012-12-14,6,14,12,2012,0.01
2012-12-15,7,15,12,2012,0.05
2012-12-16,1,16,12,2012,0.12
2012-12-17,2,17,12,2012,0.2
2012-12-18,3,18,12,2012,0.3
2012-12-19,4,19,12,2012,0.4
2012-12-20,5,20,12,2012,0.5
2012-12-21,6,21,12,2012,0.6
2012-12-22,7,22,12,2012,0.69
2012-12-23,1,23,12,2012,0.78
2012-12-24,2,24,12,2012,0.85
2012-12-25,3,25,12,2012,0.91
2012-12-26,4,26,12,2012,0.96
2012-12-27,5,27,12,2012,0.99
2012-12-28,6,28,12,2012,1
2012-12-29,7,29,12,2012,0.99
2012-12-30,1,30,12,2012,0.97
2012-12-31,2,31,12,2012,0.93
2013-01-01,3,1,1,2013,0.87
2013-02-01,4,2,1,2013,0.79
2013-03-01,5,3,1,2013,0.7
2013-04-01,6,4,1,2013,0.6
2013-05-01,7,5,1,2013,0.5
2013-06-01,1,6,1,2013,0.39
2013-07-01,2,7,1,2013,0.28
2013-08-01,3,8,1,2013,0.18
2013-09-01,4,9,1,2013,0.1
2013-10-01,5,10,1,2013,0.04
2013-11-01,6,11,1,2013,0.01
2013-12-01,7,12,1,2013,0
2013-01-13,1,13,1,2013,0.03
2013-01-14,2,14,1,2013,0.08
2013-01-15,3,15,1,2013,0.15
2013-01-16,4,16,1,2013,0.23
2013-01-17,5,17,1,2013,0.33
2013-01-18,6,18,1,2013,0.43
2013-01-19,7,19,1,2013,0.52
2013-01-20,1,20,1,2013,0.62
2013-01-21,2,21,1,2013,0.71
2013-01-22,3,22,1,2013,0.79
2013-01-23,4,23,1,2013,0.86
2013-01-24,5,24,1,2013,0.92
2013-01-25,6,25,1,2013,0.96
2013-01-26,7,26,1,2013,0.99
2013-01-27,1,27,1,2013,1
2013-01-28,2,28,1,2013,0.99
2013-01-29,3,29,1,2013,0.96
2013-01-30,4,30,1,2013,0.91
2013-01-31,5,31,1,2013,0.84
2013-01-02,6,1,2,2013,0.75
2013-02-02,7,2,2,2013,0.65
2013-03-02,1,3,2,2013,0.54
2013-04-02,2,4,2,2013,0.43
2013-05-02,3,5,2,2013,0.32
2013-06-02,4,6,2,2013,0.22
2013-07-02,5,7,2,2013,0.13
2013-08-02,6,8,2,2013,0.06
2013-09-02,7,9,2,2013,0.02
2013-10-02,1,10,2,2013,0
2013-11-02,2,11,2,2013,0.01
2013-12-02,3,12,2,2013,0.05
2013-02-13,4,13,2,2013,0.1
2013-02-14,5,14,2,2013,0.17
2013-02-15,6,15,2,2013,0.26
2013-02-16,7,16,2,2013,0.35
2013-02-17,1,17,2,2013,0.44
2013-02-18,2,18,2,2013,0.53
2013-02-19,3,19,2,2013,0.63
2013-02-20,4,20,2,2013,0.72
2013-02-21,5,21,2,2013,0.8
2013-02-22,6,22,2,2013,0.87
2013-02-23,7,23,2,2013,0.93
2013-02-24,1,24,2,2013,0.97
2013-02-25,2,25,2,2013,0.99
2013-02-26,3,26,2,2013,1
2013-02-27,4,27,2,2013,0.98
2013-02-28,5,28,2,2013,0.94
2013-01-03,6,1,3,2013,0.87
2013-02-03,7,2,3,2013,0.79
2013-03-03,1,3,3,2013,0.69
2013-04-03,2,4,3,2013,0.58
2013-05-03,3,5,3,2013,0.47
2013-06-03,4,6,3,2013,0.35
2013-07-03,5,7,3,2013,0.25
2013-08-03,6,8,3,2013,0.16
2013-09-03,7,9,3,2013,0.09
2013-10-03,1,10,3,2013,0.03
2013-11-03,2,11,3,2013,0.01
2013-12-03,3,12,3,2013,0
2013-03-13,4,13,3,2013,0.02
2013-03-14,5,14,3,2013,0.06
2013-03-15,6,15,3,2013,0.12
2013-03-16,7,16,3,2013,0.19
2013-03-17,1,17,3,2013,0.27
2013-03-18,2,18,3,2013,0.36
2013-03-19,3,19,3,2013,0.45
2013-03-20,4,20,3,2013,0.55
2013-03-21,5,21,3,2013,0.64
2013-03-22,6,22,3,2013,0.73
2013-03-23,7,23,3,2013,0.81
2013-03-24,1,24,3,2013,0.88
2013-03-25,2,25,3,2013,0.94
2013-03-26,3,26,3,2013,0.98
2013-03-27,4,27,3,2013,1
2013-03-28,5,28,3,2013,0.99
2013-03-29,6,29,3,2013,0.96
2013-03-30,7,30,3,2013,0.9
2013-03-31,1,31,3,2013,0.82
2013-01-04,2,1,4,2013,0.72
2013-02-04,3,2,4,2013,0.61
2013-03-04,4,3,4,2013,0.5
2013-04-04,5,4,4,2013,0.39
2013-05-04,6,5,4,2013,0.28
2013-06-04,7,6,4,2013,0.19
2013-07-04,1,7,4,2013,0.11
2013-08-04,2,8,4,2013,0.05
2013-09-04,3,9,4,2013,0.02
2013-10-04,4,10,4,2013,0
2013-11-04,5,11,4,2013,0.01
2013-12-04,6,12,4,2013,0.03
2013-04-13,7,13,4,2013,0.08
2013-04-14,1,14,4,2013,0.13
2013-04-15,2,15,4,2013,0.21
2013-04-16,3,16,4,2013,0.29
2013-04-17,4,17,4,2013,0.38
2013-04-18,5,18,4,2013,0.47
2013-04-19,6,19,4,2013,0.57
2013-04-20,7,20,4,2013,0.66
2013-04-21,1,21,4,2013,0.76
2013-04-22,2,22,4,2013,0.84
2013-04-23,3,23,4,2013,0.91
2013-04-24,4,24,4,2013,0.96
2013-04-25,5,25,4,2013,0.99
2013-04-26,6,26,4,2013,1
2013-04-27,7,27,4,2013,0.97
2013-04-28,1,28,4,2013,0.92
2013-04-29,2,29,4,2013,0.84
2013-04-30,3,30,4,2013,0.75
2013-01-05,4,1,5,2013,0.64
2013-02-05,5,2,5,2013,0.53
2013-03-05,6,3,5,2013,0.42
2013-04-05,7,4,5,2013,0.31
2013-05-05,1,5,5,2013,0.22
2013-06-05,2,6,5,2013,0.14
2013-07-05,3,7,5,2013,0.08
2013-08-05,4,8,5,2013,0.03
2013-09-05,5,9,5,2013,0.01
2013-10-05,6,10,5,2013,0
2013-11-05,7,11,5,2013,0.01
2013-12-05,1,12,5,2013,0.04
2013-05-13,2,13,5,2013,0.09
2013-05-14,3,14,5,2013,0.15
2013-05-15,4,15,5,2013,0.23
2013-05-16,5,16,5,2013,0.31
2013-05-17,6,17,5,2013,0.4
2013-05-18,7,18,5,2013,0.5
2013-05-19,1,19,5,2013,0.6
2013-05-20,2,20,5,2013,0.7
2013-05-21,3,21,5,2013,0.8
2013-05-22,4,22,5,2013,0.88
2013-05-23,5,23,5,2013,0.94
2013-05-24,6,24,5,2013,0.99
2013-05-25,7,25,5,2013,1
2013-05-26,1,26,5,2013,0.98
2013-05-27,2,27,5,2013,0.94
2013-05-28,3,28,5,2013,0.87
2013-05-29,4,29,5,2013,0.78
2013-05-30,5,30,5,2013,0.67
2013-05-31,6,31,5,2013,0.56
2013-01-06,7,1,6,2013,0.46
2013-02-06,1,2,6,2013,0.35
2013-03-06,2,3,6,2013,0.26
2013-04-06,3,4,6,2013,0.18
2013-05-06,4,5,6,2013,0.11
2013-06-06,5,6,6,2013,0.05
2013-07-06,6,7,6,2013,0.02
2013-08-06,7,8,6,2013,0
2013-09-06,1,9,6,2013,0
2013-10-06,2,10,6,2013,0.02
2013-11-06,3,11,6,2013,0.06
2013-12-06,4,12,6,2013,0.11
2013-06-13,5,13,6,2013,0.18
2013-06-14,6,14,6,2013,0.26
2013-06-15,7,15,6,2013,0.35
2013-06-16,1,16,6,2013,0.45
2013-06-17,2,17,6,2013,0.55
2013-06-18,3,18,6,2013,0.66
2013-06-19,4,19,6,2013,0.76
2013-06-20,5,20,6,2013,0.85
2013-06-21,6,21,6,2013,0.92
2013-06-22,7,22,6,2013,0.97
2013-06-23,1,23,6,2013,1
2013-06-24,2,24,6,2013,0.99
2013-06-25,3,25,6,2013,0.95
2013-06-26,4,26,6,2013,0.89
2013-06-27,5,27,6,2013,0.81
2013-06-28,6,28,6,2013,0.71
2013-06-29,7,29,6,2013,0.61
2013-06-30,1,30,6,2013,0.5
2013-01-07,2,1,7,2013,0.4
2013-02-07,3,2,7,2013,0.3
2013-03-07,4,3,7,2013,0.22
2013-04-07,5,4,7,2013,0.14
2013-05-07,6,5,7,2013,0.08
2013-06-07,7,6,7,2013,0.04
2013-07-07,1,7,7,2013,0.01
2013-08-07,2,8,7,2013,0
2013-09-07,3,9,7,2013,0.01
2013-10-07,4,10,7,2013,0.04
2013-11-07,5,11,7,2013,0.08
2013-12-07,6,12,7,2013,0.14
2013-07-13,7,13,7,2013,0.21
2013-07-14,1,14,7,2013,0.3
2013-07-15,2,15,7,2013,0.4
2013-07-16,3,16,7,2013,0.51
2013-07-17,4,17,7,2013,0.62
2013-07-18,5,18,7,2013,0.72
2013-07-19,6,19,7,2013,0.82
2013-07-20,7,20,7,2013,0.9
2013-07-21,1,21,7,2013,0.96
2013-07-22,2,22,7,2013,0.99
2013-07-23,3,23,7,2013,1
2013-07-24,4,24,7,2013,0.97
2013-07-25,5,25,7,2013,0.91
2013-07-26,6,26,7,2013,0.84
2013-07-27,7,27,7,2013,0.75
2013-07-28,1,28,7,2013,0.65
2013-07-29,2,29,7,2013,0.55
2013-07-30,3,30,7,2013,0.45
2013-07-31,4,31,7,2013,0.36
2013-01-08,5,1,8,2013,0.27
2013-02-08,6,2,8,2013,0.19
2013-03-08,7,3,8,2013,0.12
2013-04-08,1,4,8,2013,0.07
2013-05-08,2,5,8,2013,0.03
2013-06-08,3,6,8,2013,0.01
2013-07-08,4,7,8,2013,0
2013-08-08,5,8,8,2013,0.02
2013-09-08,6,9,8,2013,0.05
2013-10-08,7,10,8,2013,0.11
2013-11-08,1,11,8,2013,0.18
2013-12-08,2,12,8,2013,0.27
2013-08-13,3,13,8,2013,0.37
2013-08-14,4,14,8,2013,0.47
2013-08-15,5,15,8,2013,0.59
2013-08-16,6,16,8,2013,0.7
2013-08-17,7,17,8,2013,0.8
2013-08-18,1,18,8,2013,0.88
2013-08-19,2,19,8,2013,0.95
2013-08-20,3,20,8,2013,0.99
2013-08-21,4,21,8,2013,1
2013-08-22,5,22,8,2013,0.98
2013-08-23,6,23,8,2013,0.94
2013-08-24,7,24,8,2013,0.88
2013-08-25,1,25,8,2013,0.8
2013-08-26,2,26,8,2013,0.71
2013-08-27,3,27,8,2013,0.62
2013-08-28,4,28,8,2013,0.52
2013-08-29,5,29,8,2013,0.42
2013-08-30,6,30,8,2013,0.33
2013-08-31,7,31,8,2013,0.25
2013-01-09,1,1,9,2013,0.17
2013-02-09,2,2,9,2013,0.1
2013-03-09,3,3,9,2013,0.05
2013-04-09,4,4,9,2013,0.02
2013-05-09,5,5,9,2013,0
2013-06-09,6,6,9,2013,0.01
2013-07-09,7,7,9,2013,0.03
2013-08-09,1,8,9,2013,0.08
2013-09-09,2,9,9,2013,0.15
2013-10-09,3,10,9,2013,0.23
2013-11-09,4,11,9,2013,0.33
2013-12-09,5,12,9,2013,0.44
2013-09-13,6,13,9,2013,0.56
2013-09-14,7,14,9,2013,0.67
2013-09-15,1,15,9,2013,0.77
2013-09-16,2,16,9,2013,0.86
2013-09-17,3,17,9,2013,0.93
2013-09-18,4,18,9,2013,0.98
2013-09-19,5,19,9,2013,1
2013-09-20,6,20,9,2013,0.99
2013-09-21,7,21,9,2013,0.96
2013-09-22,1,22,9,2013,0.91
2013-09-23,2,23,9,2013,0.85
2013-09-24,3,24,9,2013,0.77
2013-09-25,4,25,9,2013,0.68
2013-09-26,5,26,9,2013,0.59
2013-09-27,6,27,9,2013,0.5
2013-09-28,7,28,9,2013,0.4
2013-09-29,1,29,9,2013,0.31
2013-09-30,2,30,9,2013,0.23
2013-01-10,3,1,10,2013,0.15
2013-02-10,4,2,10,2013,0.09
2013-03-10,5,3,10,2013,0.04
2013-04-10,6,4,10,2013,0.01
2013-05-10,7,5,10,2013,0
2013-06-10,1,6,10,2013,0.02
2013-07-10,2,7,10,2013,0.06
2013-08-10,3,8,10,2013,0.12
2013-09-10,4,9,10,2013,0.21
2013-10-10,5,10,10,2013,0.3
2013-11-10,6,11,10,2013,0.42
2013-12-10,7,12,10,2013,0.53
