,index,DATE,CCN,STATION,NAME,PRCP,TMAX,TMIN,Day,Date,Month,Year,Illum
1993,2055,2013-08-17,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,81.0,56.0,7,17,8,2013,0.8
1994,2056,2013-08-18,111,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.09,81.0,55.0,1,18,8,2013,0.88
1995,2057,2013-08-19,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.11,81.0,62.0,2,19,8,2013,0.95
1996,2058,2013-08-20,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,82.0,65.0,3,20,8,2013,0.99
1997,2059,2013-08-21,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,89.0,70.0,4,21,8,2013,1.0
1998,2060,2013-08-22,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.06,91.0,73.0,5,22,8,2013,0.98
1999,2061,2013-08-23,124,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,89.0,70.0,6,23,8,2013,0.94
2000,2062,2013-08-24,116,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.04,78.0,59.0,7,24,8,2013,0.88
2001,2063,2013-08-25,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,85.0,59.0,1,25,8,2013,0.8
2002,2064,2013-08-26,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,84.0,62.0,2,26,8,2013,0.71
2003,2065,2013-08-27,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,89.0,67.0,3,27,8,2013,0.62
2004,2066,2013-08-28,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.02,93.0,72.0,4,28,8,2013,0.52
2005,2067,2013-08-29,108,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.1,83.0,72.0,5,29,8,2013,0.42
2006,2068,2013-08-30,138,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,87.0,68.0,6,30,8,2013,0.33
2007,2070,2013-09-01,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,92.0,71.0,4,9,1,2013,0.1
2008,2071,2013-09-02,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.11,94.0,71.0,7,9,2,2013,0.02
2009,2072,2013-09-03,112,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,93.0,74.0,7,9,3,2013,0.09
2010,2073,2013-09-04,89,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,87.0,61.0,3,9,4,2013,0.02
2011,2074,2013-09-05,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,85.0,62.0,5,9,5,2013,0.01
2012,2075,2013-09-06,135,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,86.0,59.0,1,9,6,2013,0.0
2013,2076,2013-09-07,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,79.0,54.0,3,9,7,2013,0.01
2014,2077,2013-09-08,102,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,82.0,54.0,6,9,8,2013,0.05
2015,2078,2013-09-09,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,90.0,63.0,2,9,9,2013,0.15
2016,2079,2013-09-10,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,80.0,64.0,4,9,10,2013,0.21
2017,2080,2013-09-11,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,93.0,73.0,7,9,11,2013,0.38
2018,2081,2013-09-12,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,94.0,74.0,2,9,12,2013,0.45
2019,2082,2013-09-13,131,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.37,93.0,69.0,6,13,9,2013,0.56
2020,2083,2013-09-14,115,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,82.0,58.0,7,14,9,2013,0.67
2021,2084,2013-09-15,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,80.0,49.0,1,15,9,2013,0.77
2022,2085,2013-09-16,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,78.0,53.0,2,16,9,2013,0.86
2023,2086,2013-09-17,108,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.02,76.0,52.0,3,17,9,2013,0.93
2024,2087,2013-09-18,126,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,72.0,45.0,4,18,9,2013,0.98
2025,2088,2013-09-19,109,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,74.0,48.0,5,19,9,2013,1.0
2026,2089,2013-09-20,130,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,79.0,54.0,6,20,9,2013,0.99
2027,2090,2013-09-21,139,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,83.0,60.0,7,21,9,2013,0.96
2028,2091,2013-09-22,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",1.15,79.0,60.0,1,22,9,2013,0.91
2029,2092,2013-09-23,108,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,75.0,53.0,2,23,9,2013,0.85
2030,2093,2013-09-24,127,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,69.0,46.0,3,24,9,2013,0.77
2031,2094,2013-09-25,127,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,74.0,49.0,4,25,9,2013,0.68
2032,2095,2013-09-26,124,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,76.0,49.0,5,26,9,2013,0.59
2033,2096,2013-09-27,132,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,77.0,54.0,6,27,9,2013,0.5
2034,2097,2013-09-28,120,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,74.0,57.0,7,28,9,2013,0.4
2035,2098,2013-09-29,127,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,73.0,51.0,1,29,9,2013,0.31
2036,2099,2013-09-30,109,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,74.0,51.0,2,30,9,2013,0.23
2037,2100,2013-10-01,111,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,74.0,51.0,5,10,1,2013,0.04
2038,2101,2013-10-02,89,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,83.0,58.0,1,10,2,2013,0.0
2039,2102,2013-10-03,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,86.0,61.0,1,10,3,2013,0.03
2040,2103,2013-10-04,116,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,88.0,61.0,4,10,4,2013,0.0
2041,2104,2013-10-05,119,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,88.0,66.0,6,10,5,2013,0.0
2042,2105,2013-10-06,124,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,91.0,66.0,2,10,6,2013,0.02
2043,2106,2013-10-07,102,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,89.0,70.0,4,10,7,2013,0.04
2044,2107,2013-10-08,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",1.26,78.0,50.0,7,10,8,2013,0.11
2045,2108,2013-10-09,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.01,69.0,54.0,3,10,9,2013,0.23
2046,2109,2013-10-10,83,USC00186350,"NATIONAL ARBORETUM DC, MD US",1.32,62.0,55.0,5,10,10,2013,0.3
2047,2110,2013-10-11,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",1.23,63.0,55.0,1,10,11,2013,0.5
2048,2111,2013-10-12,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",2.37,68.0,63.0,3,10,12,2013,0.56
2049,2112,2013-10-13,124,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.17,74.0,66.0,1,13,10,2013,0.64
2050,2113,2013-10-14,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.01,71.0,62.0,2,14,10,2013,0.75
2051,2114,2013-10-15,117,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,74.0,51.0,3,15,10,2013,0.84
2052,2115,2013-10-16,117,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,73.0,54.0,4,16,10,2013,0.91
2053,2116,2013-10-17,121,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,73.0,61.0,5,17,10,2013,0.96
2054,2117,2013-10-18,115,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.02,78.0,52.0,6,18,10,2013,0.99
2055,2118,2013-10-19,128,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,67.0,47.0,7,19,10,2013,1.0
2056,2119,2013-10-20,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,67.0,46.0,1,20,10,2013,0.98
2057,2120,2013-10-21,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,64.0,40.0,2,21,10,2013,0.95
2058,2121,2013-10-22,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,68.0,41.0,3,22,10,2013,0.9
2059,2122,2013-10-23,92,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.06,66.0,44.0,4,23,10,2013,0.83
2060,2123,2013-10-24,107,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,59.0,42.0,5,24,10,2013,0.75
2061,2124,2013-10-25,124,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,52.0,37.0,6,25,10,2013,0.67
2062,2125,2013-10-26,114,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,56.0,32.0,7,26,10,2013,0.57
2063,2126,2013-10-27,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,56.0,37.0,1,27,10,2013,0.48
2064,2127,2013-10-28,115,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,61.0,38.0,2,28,10,2013,0.39
2065,2128,2013-10-29,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,66.0,39.0,3,29,10,2013,0.29
2066,2129,2013-10-30,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.03,64.0,40.0,4,30,10,2013,0.21
2067,2130,2013-10-31,113,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.01,66.0,52.0,5,31,10,2013,0.13
2068,2131,2013-11-01,117,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.02,72.0,56.0,6,11,1,2013,0.01
2069,2132,2013-11-02,84,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.17,75.0,52.0,2,11,2,2013,0.01
2070,2133,2013-11-03,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,72.0,45.0,2,11,3,2013,0.01
2071,2134,2013-11-04,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,58.0,33.0,5,11,4,2013,0.01
2072,2135,2013-11-05,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,47.0,36.0,7,11,5,2013,0.01
2073,2136,2013-11-06,91,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,59.0,42.0,3,11,6,2013,0.06
2074,2137,2013-11-07,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,69.0,54.0,5,11,7,2013,0.08
2075,2138,2013-11-08,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,64.0,36.0,1,11,8,2013,0.18
2076,2139,2013-11-09,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,51.0,30.0,4,11,9,2013,0.33
2077,2140,2013-11-10,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,55.0,38.0,6,11,10,2013,0.42
2078,2141,2013-11-11,114,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,64.0,35.0,2,11,11,2013,0.61
2079,2142,2013-11-12,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,61.0,35.0,4,11,12,2013,0.67
2080,2143,2013-11-13,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,43.0,31.0,4,13,11,2013,0.81
2081,2144,2013-11-14,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,43.0,27.0,5,14,11,2013,0.88
2082,2145,2013-11-15,116,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,56.0,29.0,6,15,11,2013,0.94
2083,2146,2013-11-16,132,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.42,60.0,37.0,7,16,11,2013,0.98
2084,2147,2013-11-17,108,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.01,56.0,48.0,1,17,11,2013,1.0
2085,2148,2013-11-18,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.17,67.0,53.0,2,18,11,2013,1.0
2086,2149,2013-11-19,116,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,73.0,44.0,3,19,11,2013,0.98
2087,2150,2013-11-20,113,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,49.0,34.0,4,20,11,2013,0.94
2088,2151,2013-11-21,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,47.0,30.0,5,21,11,2013,0.88
2089,2152,2013-11-22,139,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,52.0,36.0,6,22,11,2013,0.82
2090,2153,2013-11-23,102,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,62.0,41.0,7,23,11,2013,0.74
2091,2154,2013-11-24,77,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,50.0,25.0,1,24,11,2013,0.65
2092,2155,2013-11-25,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,33.0,23.0,2,25,11,2013,0.56
2093,2156,2013-11-26,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,38.0,25.0,3,26,11,2013,0.46
2094,2157,2013-11-27,89,USC00186350,"NATIONAL ARBORETUM DC, MD US",2.07,47.0,33.0,4,27,11,2013,0.36
2095,2158,2013-11-28,74,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.13,43.0,29.0,5,28,11,2013,0.27
2096,2159,2013-11-29,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,40.0,24.0,6,29,11,2013,0.18
2097,2160,2013-11-30,84,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,42.0,23.0,7,30,11,2013,0.1
2098,2161,2013-12-01,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,38.0,24.0,7,12,1,2013,0.0
2099,2163,2013-12-03,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,49.0,41.0,3,12,3,2013,0.0
2100,2164,2013-12-04,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,56.0,38.0,6,12,4,2013,0.03
2101,2165,2013-12-05,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,57.0,41.0,1,12,5,2013,0.04
2102,2166,2013-12-06,116,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.07,69.0,54.0,4,12,6,2013,0.11
2103,2167,2013-12-07,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.8,55.0,38.0,6,12,7,2013,0.14
2104,2168,2013-12-08,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,40.0,31.0,2,12,8,2013,0.27
2105,2169,2013-12-09,79,USC00186350,"NATIONAL ARBORETUM DC, MD US",1.38,49.0,29.0,5,12,9,2013,0.44
2106,2171,2013-12-11,123,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,43.0,25.0,3,12,11,2013,0.71
2107,2173,2013-12-13,113,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,35.0,24.0,6,13,12,2013,0.84
2108,2174,2013-12-14,109,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,42.0,30.0,7,14,12,2013,0.91
2109,2175,2013-12-15,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.5,42.0,30.0,1,15,12,2013,0.96
2110,2176,2013-12-16,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,52.0,30.0,2,16,12,2013,0.99
2111,2177,2013-12-17,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,38.0,33.0,3,17,12,2013,1.0
2112,2178,2013-12-18,102,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,39.0,31.0,4,18,12,2013,0.99
2113,2179,2013-12-19,115,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,41.0,25.0,5,19,12,2013,0.97
2114,2180,2013-12-20,125,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,60.0,34.0,6,20,12,2013,0.93
2115,2181,2013-12-21,123,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,59.0,47.0,7,21,12,2013,0.87
2116,2182,2013-12-22,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,71.0,57.0,1,22,12,2013,0.81
2117,2183,2013-12-23,131,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.51,70.0,63.0,2,23,12,2013,0.72
2118,2184,2013-12-24,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.4,67.0,34.0,3,24,12,2013,0.64
2119,2185,2013-12-25,51,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,46.0,22.0,4,25,12,2013,0.54
2120,2186,2013-12-26,69,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,32.0,22.0,5,26,12,2013,0.44
2121,2188,2013-12-28,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,48.0,29.0,7,28,12,2013,0.24
2122,2189,2013-12-29,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.1,56.0,29.0,1,29,12,2013,0.15
2123,2190,2013-12-30,113,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.91,52.0,38.0,2,30,12,2013,0.08
2124,2191,2013-12-31,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,50.0,31.0,3,31,12,2013,0.03
2125,2193,2014-01-02,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,47.0,30.0,7,1,2,2014,0.03
2126,2194,2014-01-03,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.05,38.0,16.0,7,1,3,2014,0.0
2127,2195,2014-01-04,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,25.0,12.0,3,1,4,2014,0.03
2128,2197,2014-01-06,74,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,50.0,36.0,1,1,6,2014,0.11
2129,2198,2014-01-07,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,49.0,5.0,3,1,7,2014,0.13
2130,2199,2014-01-08,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,18.0,5.0,6,1,8,2014,0.23
2131,2200,2014-01-09,107,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,29.0,14.0,2,1,9,2014,0.37
2132,2201,2014-01-10,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.33,38.0,27.0,4,1,10,2014,0.43
2133,2202,2014-01-11,118,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.15,42.0,33.0,7,1,11,2014,0.63
2134,2203,2014-01-12,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.54,58.0,39.0,2,1,12,2014,0.7
2135,2204,2014-01-13,114,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,53.0,29.0,2,13,1,2014,0.92
2136,2205,2014-01-14,102,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.08,59.0,29.0,3,14,1,2014,0.96
2137,2206,2014-01-15,115,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.31,50.0,38.0,4,15,1,2014,0.99
2138,2207,2014-01-16,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,51.0,34.0,5,16,1,2014,1.0
2139,2208,2014-01-17,107,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,40.0,28.0,6,17,1,2014,0.99
2140,2209,2014-01-18,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,49.0,30.0,7,18,1,2014,0.96
2141,2210,2014-01-19,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,31.0,21.0,1,19,1,2014,0.92
2142,2211,2014-01-20,94,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,48.0,25.0,2,20,1,2014,0.86
2143,2212,2014-01-21,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,56.0,32.0,3,21,1,2014,0.79
2144,2213,2014-01-22,74,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.29,35.0,7.0,4,22,1,2014,0.7
2145,2214,2014-01-23,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,19.0,7.0,5,23,1,2014,0.61
2146,2215,2014-01-24,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,12.0,9.0,6,24,1,2014,0.5
2147,2216,2014-01-25,111,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,24.0,11.0,7,25,1,2014,0.4
2148,2217,2014-01-26,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,34.0,19.0,1,26,1,2014,0.29
2149,2218,2014-01-27,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,41.0,20.0,2,27,1,2014,0.19
2150,2219,2014-01-28,77,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,51.0,12.0,3,28,1,2014,0.11
2151,2220,2014-01-29,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.05,18.0,11.0,4,29,1,2014,0.05
2152,2221,2014-01-30,73,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,24.0,9.0,5,30,1,2014,0.01
2153,2222,2014-01-31,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,34.0,12.0,6,31,1,2014,0.0
2154,2226,2014-02-04,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.54,39.0,28.0,4,2,4,2014,0.07
2155,2227,2014-02-05,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.38,38.0,29.0,6,2,5,2014,0.09
2156,2228,2014-02-06,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.06,43.0,29.0,2,2,6,2014,0.18
2157,2229,2014-02-07,94,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,37.0,24.0,4,2,7,2014,0.2
2158,2230,2014-02-08,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,42.0,28.0,7,2,8,2014,0.32
2159,2231,2014-02-09,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,34.0,23.0,3,2,9,2014,0.47
2160,2232,2014-02-10,66,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.02,35.0,25.0,5,2,10,2014,0.55
2161,2233,2014-02-11,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,33.0,19.0,1,2,11,2014,0.73
2162,2234,2014-02-12,73,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,33.0,16.0,3,2,12,2014,0.8
2163,2236,2014-02-14,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,43.0,17.0,6,14,2,2014,0.99
2164,2237,2014-02-15,67,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.02,54.0,17.0,7,15,2,2014,1.0
2165,2238,2014-02-16,56,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.06,39.0,26.0,1,16,2,2014,0.99
2166,2239,2014-02-17,51,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,38.0,23.0,2,17,2,2014,0.95
2167,2240,2014-02-18,69,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.06,38.0,23.0,3,18,2,2014,0.9
2168,2241,2014-02-19,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,57.0,30.0,4,19,2,2014,0.84
2169,2242,2014-02-20,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.1,60.0,30.0,5,20,2,2014,0.76
2170,2243,2014-02-21,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,56.0,37.0,6,21,2,2014,0.66
2171,2244,2014-02-22,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.2,70.0,31.0,7,22,2,2014,0.56
2172,2246,2014-02-24,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,64.0,37.0,2,24,2,2014,0.34
2173,2247,2014-02-25,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,46.0,28.0,3,25,2,2014,0.23
2174,2249,2014-02-27,84,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,38.0,17.0,5,27,2,2014,0.07
2175,2250,2014-02-28,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,38.0,12.0,6,28,2,2014,0.02
2176,2251,2014-03-01,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,29.0,16.0,6,3,1,2014,0.05
2177,2252,2014-03-02,63,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,45.0,24.0,2,3,2,2014,0.15
2178,2253,2014-03-03,25,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,53.0,22.0,2,3,3,2014,0.05
2179,2254,2014-03-04,56,USC00186350,"NATIONAL ARBORETUM DC, MD US",1.0,22.0,7.0,5,3,4,2014,0.14
2180,2255,2014-03-05,84,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,32.0,17.0,7,3,5,2014,0.16
2181,2256,2014-03-06,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,46.0,24.0,3,3,6,2014,0.26
2182,2257,2014-03-07,89,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,35.0,25.0,5,3,7,2014,0.29
2183,2258,2014-03-08,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,45.0,27.0,1,3,8,2014,0.42
2184,2259,2014-03-09,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,66.0,32.0,4,3,9,2014,0.58
2185,2260,2014-03-10,70,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,51.0,37.0,6,3,10,2014,0.66
2186,2261,2014-03-11,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,60.0,40.0,2,3,11,2014,0.83
2187,2262,2014-03-12,68,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,71.0,42.0,4,3,12,2014,0.88
2188,2263,2014-03-13,58,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.03,67.0,23.0,5,13,3,2014,0.89
2189,2264,2014-03-14,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,36.0,22.0,6,14,3,2014,0.94
2190,2265,2014-03-15,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,59.0,31.0,7,15,3,2014,0.98
2191,2266,2014-03-16,79,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,68.0,37.0,1,16,3,2014,1.0
2192,2267,2014-03-17,57,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.67,47.0,24.0,2,17,3,2014,1.0
2193,2268,2014-03-18,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.01,33.0,25.0,3,18,3,2014,0.98
2194,2269,2014-03-19,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,47.0,33.0,4,19,3,2014,0.94
2195,2270,2014-03-20,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.23,47.0,39.0,5,20,3,2014,0.88
2196,2271,2014-03-21,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,63.0,39.0,6,21,3,2014,0.8
2197,2272,2014-03-22,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,54.0,38.0,7,22,3,2014,0.7
2198,2273,2014-03-23,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,72.0,41.0,1,23,3,2014,0.6
2199,2274,2014-03-24,83,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,47.0,24.0,2,24,3,2014,0.49
2200,2275,2014-03-25,70,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,41.0,25.0,3,25,3,2014,0.37
