STATION,NAME,DATE,DEWP,DEWP_ATTRIBUTES,FRSHTT,FRSHTT_ATTRIBUTES,GUST,GUST_ATTRIBUTES,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,MXSPD,MXSPD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,SNDP,SNDP_ATTRIBUTES,STP,STP_ATTRIBUTES,TEMP,TEMP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/29/2016,46.9,24,10000,,999.9,,55.9, ,48, ,15.9,,0.58,G,1017,18,999.9,,14.7,24,50.3,24,7.4,24,7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/30/2016,48.5,24,10000,,999.9,,57.9, ,48, ,9.9,,0.01,G,1022,14,999.9,,19.1,24,53.8,24,9.8,24,5.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/1/2016,51.6,24,10000,,999.9,,59, ,51.1, ,9.9,,0.2,G,1019.9,18,999.9,,17.8,24,54.9,24,9.1,24,6.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/2/2016,57.6,24,10010,,999.9,,77, ,52, ,11.1,,0.4,G,1014.4,19,999.9,,12.1,24,61,24,7.2,24,5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/3/2016,60.6,24,110110,,42.9,,73, ,55, ,24.1,,1.16,G,1009.3,18,999.9,,6.8,24,65.6,24,8.5,24,6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/4/2016,53.3,24,10000,,21,,73, ,54, ,12,,0.17,G,1006.4,19,999.9,,4.4,24,57.5,24,9.7,24,7.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/5/2016,49.2,24,10000,,999.9,,60.1, ,51.1, ,14,,0.03,G,1004.8,15,999.9,,2.5,24,53.5,24,8.5,24,9.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/6/2016,49.2,24,10000,,999.9,,57.9, ,51.1, ,13,,0.14,G,1004.8,19,999.9,,2.5,24,54,24,8.7,24,8.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/7/2016,49.1,24,10000,,999.9,,66.9, ,50, ,9.9,,0.81,G,1007.5,15,999.9,,4.9,24,55.9,24,9.7,24,5.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/8/2016,45.6,24,10000,,29.9,,72, ,50, ,18.1,,0.04,G,1007.9,24,999.9,,5.6,24,62.5,24,10,24,8.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/9/2016,44.9,24,10000,,999.9,,72, ,50, ,11.1,,0.06,B,1017.6,24,999.9,,15.3,24,58.1,24,10,24,5.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/10/2016,51.6,24,10000,,999.9,,64.9, ,50, ,9.9,,0,H,1022.1,24,999.9,,19.7,24,60.4,24,10,24,5.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/11/2016,52.5,24,10000,,999.9,,64.9, ,54, ,11.1,,0.13,G,1022,12,999.9,,19.9,24,56.8,24,8,24,5.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/12/2016,56.9,24,0,,999.9,,66, ,54, ,8,,0.29,G,1019.8,18,999.9,,17.9,24,60.6,24,7,24,3.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/13/2016,59.8,24,10000,,21,,78.1, ,57.9, ,14,,0,G,1012.8,16,999.9,,10.4,24,66.3,24,7.8,24,7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/14/2016,51.2,24,10000,,32.1,,78.1, ,54, ,22,,0.08,G,1009.6,22,999.9,,7,24,64.2,24,9.8,24,7.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/15/2016,33.6,24,0,,33,,75.9, ,48, ,21,,0.13,G,1012.9,24,999.9,,10.6,24,55.3,24,10,24,12.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/16/2016,30.8,24,0,,20,,66.9, ,45, ,15,,0,G,1021.7,24,999.9,,19.3,24,55.3,24,10,24,7.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/17/2016,46.7,24,10000,,999.9,,66.9, ,45, ,8.9,,0,G,1023.2,19,999.9,,20.8,24,57,24,9,24,5.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/18/2016,50.4,24,10000,,999.9,,66, ,54, ,11.1,,0.41,G,1019.9,21,999.9,,17.8,24,58.4,24,8.7,24,4.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/19/2016,48.6,24,10000,,999.9,,70, ,54, ,9.9,,0.01,G,1019.8,24,999.9,,17.5,24,61.6,24,10,24,5.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/20/2016,48.9,24,0,,14,,75.9, ,53.1, ,9.9,,0,I,1023.1,24,999.9,,20.7,24,64.8,24,10,24,3.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/21/2016,51.7,24,10000,,999.9,,75.9, ,53.1, ,17.1,,0.25,G,1018.5,20,999.9,,15.8,24,60.2,24,8.3,24,8.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/22/2016,53.1,24,10000,,999.9,,63, ,54, ,13,,0.41,G,1011.8,11,999.9,,9.4,24,55.6,24,6.5,24,9.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/23/2016,55.7,24,10010,,25.1,,75, ,54, ,17.1,,0.44,G,1013.4,22,999.9,,11,24,61.9,24,8.8,24,6.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/24/2016,54.2,24,10000,,21,,82.9, ,57, ,15,,0.1,G,1015,24,999.9,,12.7,24,68.9,24,10,24,8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/25/2016,54.7,24,0,,17.1,,86, ,57, ,8.9,,0,G,1019.4,24,999.9,,17.1,24,73.4,24,10,24,4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/26/2016,62,24,0,,999.9,,88, ,60.1, ,11.1,,0,G,1019,24,999.9,,16.7,24,73.5,24,9.9,24,6.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/27/2016,66.3,24,0,,999.9,,88, ,63, ,12,,0,G,1017.7,24,999.9,,15.4,24,77.8,24,10,24,7.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/28/2016,66.9,24,0,,999.9,,87.1, ,69.1, ,11.1,,0,G,1019.8,24,999.9,,17.4,24,77.9,24,10,24,8.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/29/2016,65.6,24,10000,,999.9,,87.1, ,66, ,12,,0,G,1020.2,23,999.9,,17.9,24,74.6,24,9.5,24,5.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/30/2016,66.7,24,10000,,999.9,,82.9, ,66, ,8.9,,0.43,G,1016.1,19,999.9,,14.1,24,72.9,24,9.9,24,4.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/31/2016,67.5,24,0,,999.9,,87.1, ,68, ,9.9,,0,G,1014.5,18,999.9,,12.3,24,76.4,24,10,24,4.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/1/2016,67.3,24,0,,999.9,,87.1, ,69.1, ,15.9,,0,G,1016.6,24,999.9,,14.3,24,77.7,24,9.8,24,4.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/2/2016,65.6,24,0,,999.9,,87.1, ,68, ,8.9,,0,G,1018.1,24,999.9,,15.9,24,74.2,24,10,24,4.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/3/2016,69.4,24,10000,,999.9,,82, ,68, ,11.1,,0,G,1016.8,19,999.9,,14.4,24,74.6,24,9.2,24,5.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/4/2016,70,24,0,,999.9,,82, ,70, ,12,,0.32,G,1015.7,19,999.9,,13.5,24,74.9,24,9.4,24,6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/5/2016,70.3,24,10000,,28.9,,84.9, ,70, ,20,,0.11,G,1009.3,18,999.9,,6.5,24,76.5,24,9.8,24,10,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/6/2016,64.1,24,0,,20,,87.1, ,69.1, ,12,,0.05,G,1006.9,24,999.9,,4.6,24,76.5,24,10,24,6.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/7/2016,63.2,24,10000,,29.9,,87.1, ,69.1, ,22,,0,G,1002.6,24,999.9,,0.3,24,77.7,24,10,24,7.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/8/2016,46.9,24,0,,35,,87.1, ,63, ,20,,0,G,1007.2,24,999.9,,4.9,24,69.6,24,10,24,12.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/9/2016,44.7,24,0,,21,,82, ,53.1, ,14,,0,G,1013.8,24,999.9,,11.5,24,68.6,24,10,24,8.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/10/2016,43.9,24,0,,22,,82, ,53.1, ,15.9,,0,G,1017.2,24,999.9,,14.8,24,73,24,10,24,9.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/11/2016,61.9,24,0,,21,,96.1, ,63, ,17.1,,0,G,1015.6,24,999.9,,13.2,24,78.2,24,10,24,7.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/12/2016,60.9,24,0,,33,,96.1, ,66, ,20,,0,G,1009.4,24,999.9,,7,24,84.9,24,10,24,11.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/13/2016,46.3,24,0,,21,,93, ,64, ,15,,0,G,1012.8,24,999.9,,10.5,24,72.9,24,10,24,10.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/14/2016,50.2,24,0,,999.9,,81, ,64, ,13,,0,G,1013.7,24,999.9,,11.4,24,75.4,24,10,24,7.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/15/2016,60.6,24,10000,,999.9,,82.9, ,66, ,11.1,,0,G,1014.8,24,999.9,,12.5,24,73,24,10,24,6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/16/2016,68.3,24,10000,,999.9,,89.1, ,66, ,12,,0.02,G,1007.6,22,999.9,,5.4,24,77.3,24,9.4,24,6.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/17/2016,62.5,24,10010,,28.9,,89.1, ,66, ,22,,0.44,G,1010.9,18,999.9,,7.8,24,72.6,24,9,24,10.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/18/2016,55.8,24,0,,999.9,,84.9, ,66, ,13,,0,G,1021.9,24,999.9,,19.6,24,75.3,24,10,24,5.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/19/2016,53.6,24,0,,999.9,,90, ,64.9, ,13,,0,G,1026.6,24,999.9,,24.3,24,76.6,24,10,24,6.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/20/2016,56.8,24,0,,999.9,,91, ,64.9, ,11.1,,0,G,1022.3,24,999.9,,19.9,24,79.4,24,10,24,6.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/21/2016,65.5,24,110010,,25.1,,91, ,68, ,18.1,,0,G,1013.1,20,999.9,,10.3,24,80,24,10,24,8.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/22/2016,61.7,24,0,,24.1,,91, ,69.1, ,15.9,,0.99,G,1012.2,24,999.9,,9.9,24,76.8,24,10,24,7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/23/2016,68.3,24,10010,,19,,86, ,69.1, ,11.1,,0.39,G,1012.7,21,999.9,,10.4,24,75.5,24,9.3,24,5.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/24/2016,69.2,24,0,,999.9,,86, ,70, ,15.9,,0.14,G,1013.5,23,999.9,,11.2,24,77.7,24,10,24,5.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/25/2016,63.6,24,0,,999.9,,86, ,71.1, ,12,,0,G,1020.1,24,999.9,,17.8,24,76.8,24,10,24,7.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/26/2016,57.9,24,0,,999.9,,86, ,66, ,8.9,,0,G,1022.8,24,999.9,,20.5,24,76.8,24,10,24,4.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/27/2016,64.8,24,10000,,999.9,,87.1, ,66, ,15,,0,G,1018.6,23,999.9,,16.1,24,76.5,24,10,24,8.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/28/2016,72.3,24,10010,,29.9,,87.1, ,68, ,17.1,,0.43,G,1013.2,18,999.9,,11,24,78.6,24,9.5,24,6.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/29/2016,62.9,24,10010,,22.9,,87.1, ,68, ,15.9,,0.79,G,1013.5,20,999.9,,11,24,74.6,24,9.6,24,9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/30/2016,57.2,24,0,,999.9,,84, ,64.9, ,12,,0,G,1016.9,24,999.9,,14.6,24,74.7,24,10,24,6.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/1/2016,68.5,24,10010,,24.1,,88, ,64.9, ,20,,0,G,1014.6,23,999.9,,12.1,24,78.4,24,10,24,5.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/2/2016,59.6,24,0,,18.1,,88, ,70, ,14,,0.24,G,1016.8,22,999.9,,14.2,24,75.8,24,10,24,8.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/3/2016,57.8,24,10000,,999.9,,80.1, ,64, ,8.9,,0.06,G,1020.1,24,999.9,,17.8,24,71.1,24,10,24,4.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/4/2016,66.6,24,10000,,999.9,,73.9, ,64, ,12,,0.01,G,1018.7,18,999.9,,16.2,24,70.3,24,9.4,24,6.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/5/2016,71.8,24,10000,,20,,91,*,73,*,13,,0.58,G,1011.1,17,999.9,,9,24,79.9,24,8.4,24,7.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/6/2016,73,24,0,,999.9,,93.9,*,77,*,8,,0.27,G,1011.9,22,999.9,,9.6,24,84.3,24,10,24,4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/7/2016,72.7,24,0,,999.9,,93.9, ,77, ,11.1,,0,G,1010,24,999.9,,7.7,24,85,24,9.9,24,6.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/8/2016,70.8,24,10000,,26,,93, ,77, ,21,,0,G,1009.5,23,999.9,,7.1,24,83.8,24,9.9,24,7.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/9/2016,71.2,22,10000,,28.9,,93, ,77, ,21,,0.03,G,1009.1,22,999.9,,6.7,22,83.1,22,10,22,6.5,22
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/10/2016,60.9,21,0,,25.1,,86, ,73.9, ,14,,0.18,G,1013.4,21,999.9,,11,21,80.4,21,10,21,7.9,21
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/11/2016,60.2,24,0,,999.9,,87.1,*,71.1,*,11.1,,0,G,1017.9,24,999.9,,15.5,24,79.5,24,10,24,5.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/12/2016,65.9,24,0,,999.9,,88, ,70, ,12,,0,G,1018.8,24,999.9,,16.5,24,79.3,24,10,24,6.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/13/2016,71.9,24,0,,17.1,,90, ,73, ,11.1,,0,G,1016.7,24,999.9,,14.6,24,81.3,24,10,24,7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/14/2016,73,24,0,,22.9,,98.1, ,75, ,17.1,,0,G,1013.5,24,999.9,,11.2,24,85.1,24,10,24,8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/15/2016,68.4,24,0,,15.9,,98.1, ,75, ,13,,0,G,1013.2,24,999.9,,10.9,24,85.5,24,10,24,7.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/16/2016,67.1,24,10010,,31.1,,93.9, ,72, ,20,,0,G,1016.1,23,999.9,,13.7,24,83.2,24,10,24,5.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/17/2016,67.2,24,10000,,14,,93, ,71.1, ,8.9,,0.43,G,1019.9,24,999.9,,17.6,24,79.1,24,10,24,5.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/18/2016,71.7,24,10010,,39,,95, ,71.1, ,28,,0,G,1020,24,999.9,,17.8,24,83.2,24,9.2,24,8.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/19/2016,68.5,24,0,,999.9,,95, ,73, ,11.1,,0.44,G,1019.7,24,999.9,,17.3,24,80.8,24,10,24,5.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/20/2016,66.4,24,10010,,32.1,,88,*,69.8,*,20,,0.46,G,1021.4,22,999.9,,19.1,24,78.7,24,9.7,24,6.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/21/2016,65.4,24,0,,999.9,,90, ,70, ,12,,0,G,1021.3,24,999.9,,18.9,24,80.5,24,10,24,4.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/22/2016,69.7,24,0,,15.9,,95, ,71.1, ,14,,0,G,1016.7,24,999.9,,14.3,24,82.9,24,10,24,7.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/23/2016,71.4,24,0,,18.1,,98.1, ,73.9, ,13,,0,G,1013.2,24,999.9,,10.8,24,88.2,24,10,24,8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/24/2016,69.3,24,10010,,999.9,,98.1, ,79, ,9.9,,0,G,1014.4,24,999.9,,12,24,88.7,24,10,24,5.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/25/2016,75,24,10010,,22,,100, ,80.1, ,15.9,,0,G,1013.5,24,999.9,,11.4,24,89.3,24,10,24,7.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/26/2016,72,24,10010,,17.1,,100, ,80.1, ,11.1,,0,G,1013.4,24,999.9,,11.1,24,88,24,10,24,6.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/27/2016,68.5,24,0,,999.9,,98.1, ,80.1, ,8.9,,0,G,1013.7,24,999.9,,11.4,24,87.7,24,10,24,5.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/28/2016,73.7,24,10010,,24.1,,97, ,79, ,18.1,,0,G,1012.1,22,999.9,,9.6,24,85.9,24,10,24,6.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/29/2016,71.6,24,10010,,17.1,,95, ,75, ,13,,0.37,G,1011.6,13,999.9,,8.6,24,80.9,24,9.5,24,7.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/30/2016,73.1,24,10010,,21,,91.9, ,75, ,17.1,,0.1,G,1013.9,22,999.9,,11.6,24,82.6,24,9.7,24,7.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/31/2016,72.4,24,10010,,22.9,,91.9, ,73.9, ,19,,0.33,G,1015,20,999.9,,12.7,24,80.5,24,9.5,24,4.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/1/2016,71.6,24,0,,999.9,,93, ,75, ,12,,0,G,1015.9,24,999.9,,13.5,24,83.1,24,10,24,5.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/2/2016,70.9,24,0,,999.9,,93, ,75, ,8.9,,0,G,1016.9,24,999.9,,14.6,24,81.8,24,10,24,5.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/3/2016,66.5,24,0,,999.9,,91, ,72, ,12,,0,G,1019.7,20,999.9,,17.4,24,77.6,24,10,24,7.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/4/2016,63.7,24,0,,999.9,,86, ,70, ,8,,0,G,1020.1,24,999.9,,17.8,24,77.6,24,10,24,5.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/5/2016,67.5,24,0,,999.9,,86, ,70, ,13,,0,G,1017.2,22,999.9,,14.8,24,77.6,24,10,24,6.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/6/2016,73.7,24,10000,,999.9,,93.9, ,73, ,9.9,,0,G,1010.2,23,999.9,,8,24,80.9,24,10,24,7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/7/2016,62.1,24,0,,15.9,,93.9, ,71.1, ,11.1,,0.06,G,1012.5,24,999.9,,10,24,81.8,24,10,24,7.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/8/2016,61.9,24,0,,22,,91.9, ,71.1, ,15.9,,0,G,1016.5,24,999.9,,14.1,24,79.9,24,10,24,5.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/9/2016,65.8,24,10000,,999.9,,91.9, ,68, ,8,,0,G,1021.3,22,999.9,,19,24,74.7,24,10,24,3.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/10/2016,73.7,24,0,,25.1,,95, ,68, ,17.1,,0,G,1021.3,19,999.9,,19.2,24,83.4,24,9,24,8.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/11/2016,73.3,24,10000,,22,,97, ,77, ,14,,0,G,1019.5,24,999.9,,17.2,24,86.8,24,10,24,9.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/12/2016,74.1,24,0,,18.1,,99, ,78.1, ,15,,0,G,1015,24,999.9,,12.7,24,88.1,24,9.9,24,9.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/13/2016,76.5,24,0,,24.1,,100.9, ,81, ,17.1,,0,G,1013.1,24,999.9,,10.9,24,89.3,24,10,24,9.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/14/2016,73.5,24,0,,15.9,,100.9, ,81, ,15,,0,G,1015.1,24,999.9,,12.8,24,91,24,9.3,24,8.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/15/2016,70.4,24,10,,999.9,,100, ,78.1, ,24.1,,0,G,1020.4,24,999.9,,18.1,24,85.8,24,9.5,24,6.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/16/2016,73.7,24,10010,,35,,100, ,73, ,24.1,,1.16,G,1020.9,19,999.9,,19.1,24,82.2,24,9.6,24,8.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/17/2016,71.6,24,0,,17.1,,97, ,75, ,12,,0,G,1018.3,24,999.9,,15.9,24,87.2,24,10,24,7.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/18/2016,70.6,24,10010,,35,,95, ,72, ,27,,0.88,G,1016.5,23,999.9,,14.4,24,81.5,24,9.6,24,6.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/19/2016,66.5,24,0,,999.9,,91.9, ,73.9, ,9.9,,0,G,1014.8,24,999.9,,12.4,24,83.4,24,10,24,5.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/20/2016,67.5,24,0,,999.9,,91.9, ,73.9, ,9.9,,0,G,1012.7,24,999.9,,10.4,24,82.9,24,9.8,24,4.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/21/2016,71.4,24,110010,,27,,91, ,75, ,21,,0,G,1010,21,999.9,,7.6,24,80.2,24,9.6,24,8.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/22/2016,61.6,24,10000,,19,,91, ,69.1, ,13,,0.69,G,1016,24,999.9,,13.7,24,77.6,24,9.7,24,8.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/23/2016,59.2,24,0,,999.9,,84.9, ,66.9, ,8.9,,0,G,1025.1,24,999.9,,22.7,24,76.2,24,10,24,4.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/24/2016,62.5,24,0,,999.9,,86, ,66.9, ,11.1,,0,G,1025,24,999.9,,22.7,24,76.5,24,10,24,6.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/25/2016,67.8,24,0,,999.9,,89.1, ,66.9, ,11.1,,0,G,1019.7,24,999.9,,17.3,24,78.6,24,10,24,9.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/26/2016,72.8,24,0,,19,,95, ,71.1, ,11.1,,0,G,1017.1,24,999.9,,14.8,24,85.5,24,10,24,7.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/27/2016,69.6,24,0,,17.1,,95, ,77, ,13,,0,G,1020.1,24,999.9,,17.8,24,85.6,24,10,24,5.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/28/2016,67.6,24,0,,999.9,,91.9, ,73.9, ,9.9,,0,G,1022.8,24,999.9,,20.5,24,81.5,24,10,24,4.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/29/2016,67.1,24,0,,999.9,,93.9, ,72, ,8,,0,G,1020.9,24,999.9,,18.6,24,81.7,24,10,24,4.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/30/2016,65,24,0,,999.9,,93.9, ,72, ,11.1,,0,G,1019.5,24,999.9,,17.2,24,82.9,24,10,24,6.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/31/2016,68,24,0,,999.9,,91, ,73, ,12,,0,G,1015.5,24,999.9,,13.2,24,81.3,24,10,24,4.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/1/2016,69.8,24,10000,,999.9,,91, ,72, ,13,,0.01,G,1011.6,22,999.9,,9.3,24,78.7,24,10,24,7.2,24
